sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d1ux8a_	0.5108617434143761	0.00031118493043515654	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Bacillus subtilis [TaxId: 1423]}	119
d1dlwa_	0.6840776436290278	0.00044420724953100465	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Ciliate (Paramecium caudatum) [TaxId: 5885]}	116
d1dlya_	0.5003936305654133	0.0003058306656640526	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Green alga (Chlamydomonas eugametos) [TaxId: 3054]}	121
d2gkma_	0.5647491527717128	0.0003356568948350103	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbN [TaxId: 1773]}	127
d1ngka_	0.6811223391496348	0.0004800613879142814	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbO [TaxId: 1773]}	126
d1s69a_	0.48707169611720347	0.00026754557707875517	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Synechocystis sp. PCC 6803 [TaxId: 1148]}	123
d5v3ta_	0.643226171512218	0.00045579822808035776	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]}	130
d2bkma_	0.49764129184631184	0.0002741621055681757	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Geobacillus stearothermophilus [TaxId: 1422]}	128
d4i0va_	0.6381458770273511	0.0004910714392005294	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d2bmma_	0.603469484405464	0.00039571478278101007	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Thermobifida fusca [TaxId: 2021]}	123
