sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d1ux8a_	0.587189170239069	0.0003429172886800729	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Bacillus subtilis [TaxId: 1423]}	119
d1dlwa_	0.7500722681116189	0.0005801627131606025	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Ciliate (Paramecium caudatum) [TaxId: 5885]}	116
d1dlya_	0.6345109447748617	0.0003834096358050269	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Green alga (Chlamydomonas eugametos) [TaxId: 3054]}	121
d2gkma_	0.7343239702562904	0.0005622439125248652	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbN [TaxId: 1773]}	127
d1ngka_	0.6916857844011587	0.00047461760064290297	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbO [TaxId: 1773]}	126
d1s69a_	0.6162409511098537	0.00035895584997984627	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Synechocystis sp. PCC 6803 [TaxId: 1148]}	123
d5v3ta_	0.7539224670795688	0.000588885599786744	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]}	130
d2bkma_	0.5471956897453087	0.0003116717117379909	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Geobacillus stearothermophilus [TaxId: 1422]}	128
d4i0va_	0.5664005560031736	0.0003211093352671876	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d2bmma_	0.7348744380001107	0.0006752162930964259	0	0	7	23227	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Thermobifida fusca [TaxId: 2021]}	123
