sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d4i0va_	0.36822077730161074	0.00022501109351415286	0	0	2	6767	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d1asha_	0.19846312989507908	0.00017451139598305762	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Ascaris hemoglobin, domain 1 {Pig roundworm (Ascaris suum) [TaxId: 6253]}	147
d4hswa_	0.2077730161075809	0.00017546553875381383	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Dehaloperoxidase {Amphitrite ornata [TaxId: 129555]}	137
d1jl7a_	0.42082902320082755	0.0002499236036112417	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Glycera globin {Marine bloodworm (Glycera dibranchiata) [TaxId: 6350]}	147
d1or4a_	0.39696320378306493	0.000237710218681515	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Heme-based aerotactic transducer HemAT, sensor domain {Bacillus subtilis [TaxId: 1423]}	169
d3g46a_	0.39796069159154723	0.00023872067791390147	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin I {Ark clam (Scapharca inaequivalvis) [TaxId: 6561]}	146
d1tu9a1	0.27781882665878527	0.00019628879103080626	0	0	2	6767	(A:2-130)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hypothetical protein PA3967 {Pseudomonas aeruginosa [TaxId: 287]}	129
d2gnva_	0.3987734594354958	0.00025937156059101967	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Non-symbiotic plant hemoglobin {Rice (Oryza sativa) [TaxId: 4530]}	158
d1h97a_	0.252253583567312	0.00018473058580417167	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Trematode hemoglobin/myoglobin {Paramphistomum epiclitum [TaxId: 54403]}	147
d3vrfa_	0.6534284025417467	0.0007040689979078605	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Mammuthus primigenius [TaxId: 37349]}	141
d3qm9a_	0.4988547362198906	0.00032223276730146427	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Thunnus atlanticus [TaxId: 48168]}	145
d1xg0c_	0.679584749519728	0.0011873603014015302	0	0	2	6767	(C:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	Phycoerythrin beta subunit {Cryptophyte (Rhodomonas sp. CS24) [TaxId: 79257]}	175
d2xyka_	0.33068568050834934	0.00021827011272470035	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Agrobacterium tumefaciens [TaxId: 358]}	129
d2wy4a_	0.48891680212797395	0.00026956215780646293	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Campylobacter jejuni [TaxId: 197]}	139
d2zs0a_	0.33582089552238803	0.0002135710176896396	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	140
d2bs2b1	0.4392542239298557	0.001766139836558254	0	0	15	6767	(B:107-240)	a.1.2.1	a	a.1	a.1.2	a.1.2.1	automated matches {Wolinella succinogenes [TaxId: 844]}	134
d7m32a1	0.7632185606620363	0.004469446530309002	0	0	15	6767	(A:3-183)	a.1.2.2	a	a.1	a.1.2	a.1.2.2	Dihydropyrimidine dehydrogenase, N-terminal domain {Pig (Sus scrofa) [TaxId: 9823]}	181
d1grja1	0.8048060992200865	0.03937551316208969	0	1	33	6749	(A:2-79)	a.2.1.1	a	a.2	a.2.1	a.2.1.1	GreA transcript cleavage protein, N-terminal domain {Escherichia coli [TaxId: 562]}	78
d2f23a1	0.8050328443720057	0.07601473008617209	1	1	33	6749	(A:3-77)	a.2.1.1	a	a.2	a.2.1	a.2.1.1	GreA transcript cleavage protein, N-terminal domain {Thermus thermophilus [TaxId: 274]}	75
d1vq8v1	0.9027786251557964	0.03218127065544703	0	0	34	6749	(V:1-65)	a.2.2.1	a	a.2	a.2.2	a.2.2.1	Ribosomal protein L29 (L29p) {Haloarcula marismortui [TaxId: 2238]}	65
d1fpoa1	0.6466488862547537	0.00940036037531825	0	1	30	6749	(A:1-76)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	HSC20 (HSCB), N-terminal (J) domain {Escherichia coli [TaxId: 562]}	76
d1iura1	0.7165407220822838	0.007326545243816082	0	0	30	6749	(A:14-88)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	Hypothetical protein KIAA0730 {Human (Homo sapiens) [TaxId: 9606]}	75
d1fafa_	0.673255297081049	0.007336305184553682	0	0	30	6749	(A:)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	Large T antigen, the N-terminal J domain {Murine polyomavirus [TaxId: 10634]}	79
d2o37a_	0.7357682619647355	0.009538355258378836	0	0	30	6749	(A:)	a.2.3.0	a	a.2	a.2.3	a.2.3.0	automated matches {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	81
d3ag7a1	0.5246826690373882	0.004254990092624972	0	0	30	6749	(A:551-650)	a.2.3.0	a	a.2	a.2.3	a.2.3.0	automated matches {Thale cress (Arabidopsis thaliana) [TaxId: 3702]}	100
d1fxkc_	0.7039179766250443	0.008269886462445352	0	0	33	6749	(C:)	a.2.5.1	a	a.2	a.2.5	a.2.5.1	Prefoldin alpha subunit {Methanobacterium thermoautotrophicum [TaxId: 145262]}	133
d1fxka_	0.8370533008257115	0.03127938896347367	0	0	33	6749	(A:)	a.2.5.1	a	a.2	a.2.5	a.2.5.1	Prefoldin beta subunit {Methanobacterium thermoautotrophicum [TaxId: 145262]}	107
d1cxzb_	0.7772038057265499	0.013452972852864604	0	0	33	6749	(B:)	a.2.6.1	a	a.2	a.2.6	a.2.6.1	Protein kinase c-like 1, pkn/prk1 {Human (Homo sapiens) [TaxId: 9606]}	86
d4nkgb_	0.8255162380958796	0.016861845247008234	0	1	33	6749	(B:)	a.2.6.1	a	a.2	a.2.6	a.2.6.1	automated matches {Human (Homo sapiens) [TaxId: 9606]}	66
d1seta1	0.7555551838026183	0.010599807315280894	0	0	31	6749	(A:1-110)	a.2.7.1	a	a.2	a.2.7	a.2.7.1	Seryl-tRNA synthetase (SerRS) {Thermus thermophilus, strain hb27 [TaxId: 274]}	110
d1ivsa1	0.8382890655246416	0.04858620662718087	0	1	31	6749	(A:797-862)	a.2.7.3	a	a.2	a.2.7	a.2.7.3	Valyl-tRNA synthetase (ValRS) C-terminal domain {Thermus thermophilus [TaxId: 274]}	66
d1lrza1	0.8320372432714046	0.13263249211161082	1	1	31	6749	(A:245-309)	a.2.7.4	a	a.2	a.2.7	a.2.7.4	Methicillin resistance protein FemA probable tRNA-binding arm {Staphylococcus aureus [TaxId: 1280]}	65
d6p24c1	0.8034953804386791	0.05681407357347763	1	1	31	6749	(C:5-90)	a.2.7.0	a	a.2	a.2.7	a.2.7.0	automated matches {Escherichia coli [TaxId: 83333]}	86
d1k4ta1	0.8064745975438627	0.08738971549120388	0	1	34	6749	(A:641-712)	a.2.8.1	a	a.2	a.2.8	a.2.8.1	Eukaryotic DNA topoisomerase I, dispensable insert domain {Human (Homo sapiens) [TaxId: 9606]}	72
d1qoja_	0.8446785144640165	0.0797145940429025	1	1	34	6749	(A:)	a.2.9.1	a	a.2	a.2.9	a.2.9.1	C-terminal UvrC-binding domain of UvrB {Escherichia coli [TaxId: 562]}	46
d2hldh2	0.6738799266558009	0.012095485309894263	0	0	32	6749	(H:92-136)	a.2.10.1	a	a.2	a.2.10	a.2.10.1	Epsilon subunit of F1F0-ATP synthase C-terminal domain {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	45
d2jdih1	0.7692435916432063	0.032015805674508735	0	1	32	6749	(H:101-145)	a.2.10.1	a	a.2	a.2.10	a.2.10.1	Epsilon subunit of F1F0-ATP synthase C-terminal domain {Cow (Bos taurus) [TaxId: 9913]}	45
d1aqta1	0.726704882204771	0.09019957692497751	1	1	32	6749	(A:87-136)	a.2.10.1	a	a.2	a.2.10	a.2.10.1	Epsilon subunit of F1F0-ATP synthase C-terminal domain {Escherichia coli [TaxId: 562]}	50
d1coja1	0.6725867356331129	0.009162113973877308	0	0	33	6749	(A:2-90)	a.2.11.1	a	a.2	a.2.11	a.2.11.1	Fe superoxide dismutase (FeSOD) {Aquifex pyrophilus [TaxId: 2714]}	89
d1ix9a1	0.6152561322216086	0.008990509176415988	0	0	33	6749	(A:1-90)	a.2.11.1	a	a.2	a.2.11	a.2.11.1	Mn superoxide dismutase (MnSOD) {Escherichia coli [TaxId: 562]}	90
d3d36c_	0.6759563508319315	0.013694657075159492	0	0	34	6749	(C:)	a.2.12.1	a	a.2	a.2.12	a.2.12.1	automated matches {Geobacillus stearothermophilus [TaxId: 272567]}	42
d1us6a_	0.632418310337915	0.010417168429874538	0	0	34	6749	(A:)	a.2.13.1	a	a.2	a.2.13	a.2.13.1	Transcriptional repressor TraM {Agrobacterium tumefaciens [TaxId: 358]}	91
d1tjla1	0.7617403013954136	0.048621291803291236	1	1	34	6749	(A:7-110)	a.2.14.1	a	a.2	a.2.14	a.2.14.1	DnaK suppressor protein DksA, alpha-hairpin domain {Escherichia coli [TaxId: 562]}	104
d5gmkh_	0.7945229358597787	0.015482979667628053	0	0	34	6749	(H:)	a.2.15.1	a	a.2	a.2.15	a.2.15.1	Pre-mRNA splicing factor Isl1 {Saccharomyces cerevisiae (strain ATCC 204508 / S288c) [TaxId: 559292]}	95
d2a26a1	0.7571295965415356	0.03550916319551448	0	0	34	6749	(A:1-47)	a.2.16.1	a	a.2	a.2.16	a.2.16.1	Calcyclin-binding protein, CacyBP {Human (Homo sapiens) [TaxId: 9606]}	47
d2f6ma2	0.7303188435323751	0.016427157888878968	0	0	32	6749	(A:322-385)	a.2.17.1	a	a.2	a.2.17	a.2.17.1	Vacuolar protein sorting-associated protein 23, VPS23 {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	64
d2f6mb2	0.6514391020891984	0.007576028959182007	0	0	32	6749	(B:13-118)	a.2.17.2	a	a.2	a.2.17	a.2.17.2	Vacuolar protein sorting-associated protein 28, VPS28 {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	106
d2f66c1	0.6932138094532523	0.022520699324756484	0	0	32	6749	(C:142-206)	a.2.17.3	a	a.2	a.2.17	a.2.17.3	Vacuolar protein sorting-associated protein 37, VPS37 (SRN2) {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	65
d1z0pa1	0.6942815057568442	0.01459547182393572	0	0	34	6749	(A:1-77)	a.2.18.1	a	a.2	a.2.18	a.2.18.1	Hypothetical protein SPy1572 {Streptococcus pyogenes [TaxId: 1314]}	77
d1z0jb1	0.7976257920563394	0.06938759386810821	0	1	34	6749	(B:734-784)	a.2.19.1	a	a.2	a.2.19	a.2.19.1	FYVE finger-containing Rab5 effector protein rabenosyn-5 {Human (Homo sapiens) [TaxId: 9606]}	51
d2ca5a1	0.752558113184524	0.03894566804461961	0	1	34	6749	(A:20-78)	a.2.20.1	a	a.2	a.2.20	a.2.20.1	MxiH needle protein {Shigella flexneri [TaxId: 623]}	59
