sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d1ux8a_	0.5092715109629976	0.004503691097241498	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Bacillus subtilis [TaxId: 1423]}	119
d1dlwa_	0.5045946621740717	0.004610894234732446	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Ciliate (Paramecium caudatum) [TaxId: 5885]}	116
d1dlya_	0.524920990174498	0.004904752648994327	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Green alga (Chlamydomonas eugametos) [TaxId: 3054]}	121
d2gkma_	0.531847005824797	0.004693766339106856	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbN [TaxId: 1773]}	127
d1ngka_	0.48320831130076203	0.004902940037114899	0	1	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbO [TaxId: 1773]}	126
d1s69a_	0.49102464778629024	0.004385073929191091	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Synechocystis sp. PCC 6803 [TaxId: 1148]}	123
d5v3ta_	0.5131824460868104	0.004702522661999988	0	0	105	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]}	130
d2bkma_	0.5067542081745404	0.0026511805252820604	0	0	55	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Geobacillus stearothermophilus [TaxId: 1422]}	128
d4i0va_	0.5228779140288136	0.0027178747345263303	0	0	55	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d2bmma_	0.5294576130592313	0.002443749286837697	0	0	55	23234	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Thermobifida fusca [TaxId: 2021]}	123
d1asha_	0.5169759052172755	0.0029138225643651292	0	0	55	23234	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Ascaris hemoglobin, domain 1 {Pig roundworm (Ascaris suum) [TaxId: 6253]}	147
d1vhba_	0.47995688137290965	0.0022195490659893853	0	0	55	23234	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Bacterial dimeric hemoglobin {Vitreoscilla stercoraria [TaxId: 61]}	144
d2dc3a_	0.47462730950722687	0.002415480831893347	0	0	55	23234	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Cytoglobin {Human (Homo sapiens) [TaxId: 9606]}	172
