sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d4i0va_	0.5631003398847347	0.0003170146021620322	0	0	2	6767	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d1asha_	0.6841288606472588	0.00044038810292796064	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Ascaris hemoglobin, domain 1 {Pig roundworm (Ascaris suum) [TaxId: 6253]}	147
d4hswa_	0.5551573814097828	0.00031883803135141674	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Dehaloperoxidase {Amphitrite ornata [TaxId: 129555]}	137
d1jl7a_	0.6357691739323186	0.00038748033869166873	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Glycera globin {Marine bloodworm (Glycera dibranchiata) [TaxId: 6350]}	147
d1or4a_	0.6550539382296439	0.0004176727908926709	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Heme-based aerotactic transducer HemAT, sensor domain {Bacillus subtilis [TaxId: 1423]}	169
d3g46a_	0.5142973252549136	0.000297418493855532	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin I {Ark clam (Scapharca inaequivalvis) [TaxId: 6561]}	146
d1tu9a1	0.5690852667356288	0.0003192994250814121	0	0	2	6767	(A:2-130)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hypothetical protein PA3967 {Pseudomonas aeruginosa [TaxId: 287]}	129
d2gnva_	0.5592951086153392	0.00031900749855799833	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Non-symbiotic plant hemoglobin {Rice (Oryza sativa) [TaxId: 4530]}	158
d1h97a_	0.625979015812029	0.0003797280195676194	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Trematode hemoglobin/myoglobin {Paramphistomum epiclitum [TaxId: 54403]}	147
d3vrfa_	0.46261267917836557	0.00026869393716139197	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Mammuthus primigenius [TaxId: 37349]}	141
d3qm9a_	0.5262671789567016	0.0003077551122799816	0	0	2	6767	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Thunnus atlanticus [TaxId: 48168]}	145
d1xg0c_	0.5876680951677258	0.0003528049794262458	0	0	2	6767	(C:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	Phycoerythrin beta subunit {Cryptophyte (Rhodomonas sp. CS24) [TaxId: 79257]}	175
d2xyka_	0.5535318457218856	0.0003093683828448211	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Agrobacterium tumefaciens [TaxId: 358]}	129
d2wy4a_	0.6242426481454115	0.0003885541111304664	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Campylobacter jejuni [TaxId: 197]}	139
d2zs0a_	0.607100635436678	0.00035571593950100525	0	0	2	6767	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	140
d2bs2b1	0.6456233683069799	0.0028471526967137092	0	0	15	6767	(B:107-240)	a.1.2.1	a	a.1	a.1.2	a.1.2.1	automated matches {Wolinella succinogenes [TaxId: 844]}	134
d7m32a1	0.7084133786512979	0.00346787118553395	0	0	15	6767	(A:3-183)	a.1.2.2	a	a.1	a.1.2	a.1.2.2	Dihydropyrimidine dehydrogenase, N-terminal domain {Pig (Sus scrofa) [TaxId: 9823]}	181
d1grja1	0.8132360798681736	0.048525267079881494	0	1	33	6749	(A:2-79)	a.2.1.1	a	a.2	a.2.1	a.2.1.1	GreA transcript cleavage protein, N-terminal domain {Escherichia coli [TaxId: 562]}	78
d2f23a1	0.9099305396534616	0.09396868756126082	0	0	33	6749	(A:3-77)	a.2.1.1	a	a.2	a.2.1	a.2.1.1	GreA transcript cleavage protein, N-terminal domain {Thermus thermophilus [TaxId: 274]}	75
d1vq8v1	0.9052277897379133	0.1353241103870278	0	1	34	6749	(V:1-65)	a.2.2.1	a	a.2	a.2.2	a.2.2.1	Ribosomal protein L29 (L29p) {Haloarcula marismortui [TaxId: 2238]}	65
d1fpoa1	0.62228231342915	0.007423419169340621	0	0	30	6749	(A:1-76)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	HSC20 (HSCB), N-terminal (J) domain {Escherichia coli [TaxId: 562]}	76
d1iura1	0.7665629475971749	0.01469053511594956	0	0	30	6749	(A:14-88)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	Hypothetical protein KIAA0730 {Human (Homo sapiens) [TaxId: 9606]}	75
d1fafa_	0.5503753642514941	0.004713104811734221	0	0	30	6749	(A:)	a.2.3.1	a	a.2	a.2.3	a.2.3.1	Large T antigen, the N-terminal J domain {Murine polyomavirus [TaxId: 10634]}	79
d2o37a_	0.6114535486738777	0.011507279600783103	0	0	30	6749	(A:)	a.2.3.0	a	a.2	a.2.3	a.2.3.0	automated matches {Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]}	81
d3ag7a1	0.4467106237961179	0.00371442309011116	0	0	30	6749	(A:551-650)	a.2.3.0	a	a.2	a.2.3	a.2.3.0	automated matches {Thale cress (Arabidopsis thaliana) [TaxId: 3702]}	100
d1fxkc_	0.8694598975381314	0.03202026136508473	0	0	33	6749	(C:)	a.2.5.1	a	a.2	a.2.5	a.2.5.1	Prefoldin alpha subunit {Methanobacterium thermoautotrophicum [TaxId: 145262]}	133
d1fxka_	0.9374924231199235	0.12901535660777694	0	1	33	6749	(A:)	a.2.5.1	a	a.2	a.2.5	a.2.5.1	Prefoldin beta subunit {Methanobacterium thermoautotrophicum [TaxId: 145262]}	107
