sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d2gkma_	0.55488412339677	0.0037572487753204705	0	0	34	10333	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbN [TaxId: 1773]}	127
d2bkma_	0.5057369023289177	0.006459090601518055	0	1	34	10333	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Geobacillus stearothermophilus [TaxId: 1422]}	128
d4i0va_	0.4610827104479651	0.0031459472171774115	0	0	34	10333	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d2dc3a_	0.5425208962598115	0.0021739781370901695	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Cytoglobin {Human (Homo sapiens) [TaxId: 9606]}	172
d4hswa_	0.5583643614989278	0.0022934453273896816	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Dehaloperoxidase {Amphitrite ornata [TaxId: 129555]}	137
d1x9fc_	0.43729084639402627	0.0015419152325711683	0	0	19	10333	(C:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Extracellular dodecameric hemoglobin (erythrocruorin), subunit III (globin C) {Common earthworm (Lumbricus terrestris) [TaxId: 6398]}	149
d1jl7a_	0.594790833660169	0.002299525910184061	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Glycera globin {Marine bloodworm (Glycera dibranchiata) [TaxId: 6350]}	147
d1it2a_	0.5501408364616176	0.0023159470572136	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hagfish hemoglobin {Inshore hagfish (Eptatretus burgeri) [TaxId: 7764]}	146
d1or4a_	0.4802013986868847	0.0016541743818300188	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Heme-based aerotactic transducer HemAT, sensor domain {Bacillus subtilis [TaxId: 1423]}	169
d1itha_	0.5563498652757899	0.002392752158114329	0	0	19	10333	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin {Innkeeper worm (Urechis caupo) [TaxId: 6431]}	141
