sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	span	sccs	cls_label	fold	superfamily	family	description	seq_len
d1dlwa_	0.46274440849627235	0.0003024915243208725	0	0	5	14218	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Ciliate (Paramecium caudatum) [TaxId: 5885]}	116
d2gkma_	0.6747854831903222	0.000547380884403488	0	0	5	14218	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbN [TaxId: 1773]}	127
d1ngka_	0.4632508088338726	0.00030539700822644785	0	0	5	14218	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	Protozoan/bacterial hemoglobin {Mycobacterium tuberculosis, HbO [TaxId: 1773]}	126
d2bkma_	0.3773315515543677	0.00026642808800763273	0	0	5	14218	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Geobacillus stearothermophilus [TaxId: 1422]}	128
d4i0va_	0.1611548741032494	0.00019900107690499588	0	0	5	14218	(A:)	a.1.1.1	a	a.1	a.1.1	a.1.1.1	automated matches {Synechococcus sp. [TaxId: 32049]}	123
d1asha_	0.3158672105781404	0.00024263598668862373	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Ascaris hemoglobin, domain 1 {Pig roundworm (Ascaris suum) [TaxId: 6253]}	147
d2dc3a_	0.1541567027711352	0.00019590839134370078	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Cytoglobin {Human (Homo sapiens) [TaxId: 9606]}	172
d4hswa_	0.2301589534393023	0.00021097573128932276	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Dehaloperoxidase {Amphitrite ornata [TaxId: 129555]}	137
d1ecaa_	0.18958362638908424	0.00020002284061906633	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Erythrocruorin {Midge (Chironomus thummi thummi), fraction III [TaxId: 7154]}	136
d1x9fd_	0.2058165705443804	0.0002030758042782133	0	0	5	14218	(D:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Extracellular dodecameric hemoglobin (erythrocruorin), subunit D1 {Common earthworm (Lumbricus terrestris) [TaxId: 6398]}	140
d1x9fc_	0.3033478688985793	0.00022916443623882703	0	0	5	14218	(C:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Extracellular dodecameric hemoglobin (erythrocruorin), subunit III (globin C) {Common earthworm (Lumbricus terrestris) [TaxId: 6398]}	149
d1jl7a_	0.1909269939513293	0.00019990413360524058	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Glycera globin {Marine bloodworm (Glycera dibranchiata) [TaxId: 6350]}	147
d1it2a_	0.2258897172598115	0.0002072391726311264	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hagfish hemoglobin {Inshore hagfish (Eptatretus burgeri) [TaxId: 7764]}	146
d1or4a_	0.2278238852159235	0.00020854883640373834	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Heme-based aerotactic transducer HemAT, sensor domain {Bacillus subtilis [TaxId: 1423]}	169
d1itha_	0.2644675763117176	0.00021851168162098742	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin {Innkeeper worm (Urechis caupo) [TaxId: 6431]}	141
d3g46a_	0.27859051906034604	0.00022254124504259834	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin I {Ark clam (Scapharca inaequivalvis) [TaxId: 6561]}	146
d1b0ba_	0.5170628780419187	0.00037767694082507374	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin I {Clam (Lucina pectinata) [TaxId: 244486]}	142
d3d1ka_	0.3517864678576453	0.00026156624419536073	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, alpha-chain {Antarctic fish (Trematomus newnesi) [TaxId: 35730]}	142
d1cg5a_	0.5420874947249965	0.0004211499107727879	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, alpha-chain {Cartilaginous fish akaei (Dasyatis akajei) [TaxId: 31902]}	141
d3d1kb_	0.35283443522295677	0.00025199418184718375	0	0	5	14218	(B:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, beta-chain {Antarctic fish (Trematomus newnesi) [TaxId: 35730]}	146
d1cg5b_	0.43624279082852724	0.0002995555606351671	0	0	5	14218	(B:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, beta-chain {Cartilaginous fish akaei (Dasyatis akajei) [TaxId: 31902]}	141
d1gcvb_	0.2608946405964271	0.0002212188533866659	0	0	5	14218	(B:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, beta-chain {Houndshark (Mustelus griseus) [TaxId: 89020]}	136
d1hlba_	0.24809396539597692	0.00022059924402503936	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hemoglobin, different isoforms {Caudina arenicola, also known as Molpadia arenicola [TaxId: 7698]}	157
d1tu9a1	0.30630890420593615	0.00023036582031677141	0	0	5	14218	(A:2-130)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Hypothetical protein PA3967 {Pseudomonas aeruginosa [TaxId: 287]}	129
d1mbaa_	0.31074694049796037	0.00023340070681560044	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Myoglobin {Slug sea hare (Aplysia limacina) [TaxId: 6502]}	146
d1naza_	0.2914193276128851	0.00022571337325573697	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Myoglobin {Sperm whale (Physeter catodon) [TaxId: 9755]}	154
d1q1fa_	0.18108735405823603	0.00020131489568214522	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Neuroglobin {Mouse (Mus musculus) [TaxId: 10090]}	148
d1h97a_	0.3540652693768463	0.00024959841173315063	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	Trematode hemoglobin/myoglobin {Paramphistomum epiclitum [TaxId: 54403]}	147
d3qm9a_	0.25291883527922354	0.0002134545148739498	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Thunnus atlanticus [TaxId: 48168]}	145
d3qqqa_	0.6874103249402166	0.0005176998818661107	0	0	5	14218	(A:)	a.1.1.2	a	a.1	a.1.1	a.1.1.2	automated matches {Trema tomentosa [TaxId: 3480]}	151
d3l0fa_	0.6673793782529189	0.0005504346565352978	0	0	5	14218	(A:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	Phycocyanin alpha subunit {Thermosynechococcus elongatus [TaxId: 197221]}	162
d1b8da_	0.6325362216908145	0.0006060293965520466	0	0	5	14218	(A:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	Phycoerythrin alpha subunit {Red alga (Griffithsia monilis) [TaxId: 42003]}	164
d1xg0c_	0.631523421015614	0.0004940819518235091	0	0	5	14218	(C:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	Phycoerythrin beta subunit {Cryptophyte (Rhodomonas sp. CS24) [TaxId: 79257]}	175
d4po5b_	0.2833309888873259	0.0002243730669634885	0	0	5	14218	(B:)	a.1.1.3	a	a.1	a.1.1	a.1.1.3	automated matches {Synechocystis sp. [TaxId: 1111708]}	161
d1kr7a_	0.38754395836263894	0.00026533518795221397	0	0	5	14218	(A:)	a.1.1.4	a	a.1	a.1.1	a.1.1.4	Nerve tissue mini-hemoglobin (neural globin) {Milky ribbon worm (Cerebratulus lacteus) [TaxId: 6221]}	110
d2wy4a_	0.3735616823744549	0.00026379554382363965	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Campylobacter jejuni [TaxId: 197]}	139
d2ig3a_	0.22894921929947956	0.0002090413900994433	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Campylobacter jejuni [TaxId: 197]}	127
d3pt8a_	0.2177802785201857	0.00020626800259471547	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Clam (Lucina pectinata) [TaxId: 244486]}	151
d2bk9a_	0.1742017161344774	0.00020161247309348831	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Fruit fly (Drosophila melanogaster) [TaxId: 7227]}	153
d2c0ka_	0.2279364186242791	0.000223648587339355	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Gasterophilus intestinalis [TaxId: 84525]}	150
d6td7a_	0.3045646363764242	0.0002437687456658739	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Green alga (Chlamydomonas reinhardtii) [TaxId: 3055]}	126
d6bmea_	0.19982416654944438	0.00020177782493344183	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Green alga (Chlamydomonas reinhardtii) [TaxId: 3055]}	127
d3wctd_	0.30967083978055987	0.00024115287345940068	0	0	5	14218	(D:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Lamellibrachia satsuma [TaxId: 104711]}	147
d3ubca_	0.34043466028977354	0.0002528363878880886	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Methylacidiphilum infernorum [TaxId: 481448]}	131
d3wfwa1	0.14962723308482206	0.0001988802195701717	0	0	5	14218	(A:1-133)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Methylacidiphilum infernorum [TaxId: 481448]}	133
d2wtga_	0.37894218596145735	0.0002663220147676358	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Nematode (Caenorhabditis elegans) [TaxId: 6239]}	158
d4xxia_	0.19775636517091014	0.00020050130315590417	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Nostoc sp. [TaxId: 103690]}	147
d2zs0a_	0.1467013644675763	0.0001923386933545324	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	140
d2zs0b_	0.17825995217330148	0.00019717438029532897	0	0	5	14218	(B:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	142
d2zs0c_	0.17714868476578985	0.00019937890103505478	0	0	5	14218	(C:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	147
d2zs0d_	0.43795189196792794	0.00029051099853477397	0	0	5	14218	(D:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Oligobrachia mashikoi [TaxId: 55676]}	145
d3ozua1	0.2484948656632438	0.00021410321312322327	0	0	5	14218	(A:1-150)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Ralstonia eutropha [TaxId: 381666]}	150
d5ziqa1	0.21280067520045015	0.0002143938337550998	0	0	5	14218	(A:37-190)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Ramazzottius varieornatus [TaxId: 947166]}	154
d6wk3a_	0.5729919819946546	0.0004583758117446632	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Rhodothermus marinus [TaxId: 518766]}	145
d4po5a1	0.23032072021381347	0.00020910496306110243	0	0	5	14218	(A:2-161)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Synechocystis sp. [TaxId: 1111708]}	160
d1x46a_	0.2620340413560276	0.0002191959830685168	0	0	5	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Tokunagayusurika akamusi [TaxId: 28383]}	150
d1x3ka_	0.4022899795028435	0.002939914113885566	0	0	56	14218	(A:)	a.1.1.0	a	a.1	a.1.1	a.1.1.0	automated matches {Tokunagayusurika akamusi [TaxId: 28383]}	152
